sample,iterations,iterations_executed,cg_info,bound,a_min,actual_contrast,resolved_fraction,all_cells_resolved,certified_top10_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,flux_to_baseline_bound_ratio,corrected_prediction_relative_l2,relative_l2_correction_error,same_A_identity_relative_error,numeric_tolerance,false_high,false_low,bound_violations,raw_positive_bound_exceedances,max_positive_bound_excess_over_error_scale,positive_flux_excess_over_baseline_bound,baseline_flags_lost_by_flux
77,40,40,40,baseline,1.0,100.0,0.9970703125,False,0.9805825242718447,101,920,0.01400445097170134,0.32008590881435933,3.4732460597737302e-06,5.263798475423355e-05,1.2263020329434628e-14,1.468160763441955e-13,0,0,0,0,0.0,0.0,0
77,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.0044826274167231615,0.32008590881435933,3.4732460597737302e-06,5.263798475423355e-05,1.2263020329434628e-14,1.468160763441955e-13,0,0,0,0,0.0,0.0,0
78,20,20,20,baseline,1.0,100.0,0.3173828125,False,0.019417475728155338,2,323,1.0246001086728456,0.3302564453016808,0.00016665336467479823,0.006301532943774253,2.930794081979747e-14,1.538088048473863e-13,0,0,0,0,0.0,0.0,0
78,20,20,20,equilibrated_flux,1.0,100.0,0.865234375,False,0.5533980582524272,57,829,0.3383807897460098,0.3302564453016808,0.00016665336467479823,0.006301532943774253,2.930794081979747e-14,1.538088048473863e-13,0,0,0,0,0.0,0.0,0
78,40,40,40,baseline,1.0,100.0,0.9892578125,False,0.9611650485436893,99,914,0.014259825825878397,0.34770036776085145,1.741315624959488e-06,6.584300171555592e-05,2.930794081979747e-14,1.538088048473863e-13,0,0,0,0,0.0,0.0,0
78,40,40,40,equilibrated_flux,1.0,100.0,0.99609375,False,0.9902912621359223,102,918,0.0049581466838636064,0.34770036776085145,1.741315624959488e-06,6.584300171555592e-05,2.930794081979747e-14,1.538088048473863e-13,0,0,0,0,0.0,0.0,0
79,20,20,20,baseline,1.0,100.0,0.578125,False,0.0,0,592,0.5248296704389631,0.3241704982044079,0.0002461665662061605,0.0038392228266449914,2.7336818547802133e-14,1.460223694535078e-13,0,0,0,0,0.0,0.0,0
79,20,20,20,equilibrated_flux,1.0,100.0,0.8427734375,False,0.4077669902912621,42,821,0.1701342957386539,0.3241704982044079,0.0002461665662061605,0.0038392228266449914,2.7336818547802133e-14,1.460223694535078e-13,0,0,0,0,0.0,0.0,0
79,40,40,40,baseline,1.0,100.0,0.994140625,False,0.9805825242718447,101,917,0.007704355659934949,0.31931394602313434,1.9071489151830483e-06,2.9743964673265653e-05,2.7336818547802133e-14,1.460223694535078e-13,0,0,0,0,0.0,0.0,0
79,40,40,40,equilibrated_flux,1.0,100.0,0.998046875,False,0.9902912621359223,102,920,0.0024601082073394975,0.31931394602313434,1.9071489151830483e-06,2.9743964673265653e-05,2.7336818547802133e-14,1.460223694535078e-13,0,0,0,0,0.0,0.0,0
80,20,20,20,baseline,1.0,100.0,0.4638671875,False,0.0,0,475,0.45443378735184825,0.3147508308269007,0.00018491787511997257,0.002487392739736929,5.920766380637931e-14,1.5961186105419202e-13,0,0,0,0,0.0,0.0,0
80,20,20,20,equilibrated_flux,1.0,100.0,0.8447265625,False,0.4077669902912621,42,823,0.14303341212480936,0.3147508308269007,0.00018491787511997257,0.002487392739736929,5.920766380637931e-14,1.5961186105419202e-13,0,0,0,0,0.0,0.0,0
80,40,40,40,baseline,1.0,100.0,0.990234375,False,0.941747572815534,97,917,0.0068592359924387536,0.31251193350420353,2.3557193126164294e-06,3.168757542370951e-05,5.920766380637931e-14,1.5961186105419202e-13,0,0,0,0,0.0,0.0,0
80,40,40,40,equilibrated_flux,1.0,100.0,0.99609375,False,0.9902912621359223,102,918,0.0021435931023586594,0.31251193350420353,2.3557193126164294e-06,3.168757542370951e-05,5.920766380637931e-14,1.5961186105419202e-13,0,0,0,0,0.0,0.0,0
81,20,20,20,baseline,1.0,100.0,0.2041015625,False,0.0,0,209,0.8990948097394932,0.32696607979687664,0.0002095877476918257,0.005399954760369498,3.1654899479691326e-14,1.368772870783696e-13,0,0,0,0,0.0,0.0,0
81,20,20,20,equilibrated_flux,1.0,100.0,0.76953125,False,0.06796116504854369,7,781,0.2939735053062407,0.32696607979687664,0.0002095877476918257,0.005399954760369498,3.1654899479691326e-14,1.368772870783696e-13,0,0,0,0,0.0,0.0,0
81,40,40,40,baseline,1.0,100.0,0.990234375,False,0.9223300970873787,95,919,0.009632570590200498,0.33905503546186777,1.7969870733463898e-06,4.6298741257048706e-05,3.1654899479691326e-14,1.368772870783696e-13,0,0,0,0,0.0,0.0,0
81,40,40,40,equilibrated_flux,1.0,100.0,0.9970703125,False,0.9805825242718447,101,920,0.003265971563049374,0.33905503546186777,1.7969870733463898e-06,4.6298741257048706e-05,3.1654899479691326e-14,1.368772870783696e-13,0,0,0,0,0.0,0.0,0
82,20,20,20,baseline,1.0,100.0,0.0,False,0.0,0,0,1.8069176815708803,0.3293592501413317,0.00021643535022398505,0.012972998336326829,1.5454197732400582e-14,1.3663312724736766e-13,0,0,0,0,0.0,0.0,0
82,20,20,20,equilibrated_flux,1.0,100.0,0.572265625,False,0.07766990291262135,8,578,0.5951250526692988,0.3293592501413317,0.00021643535022398505,0.012972998336326829,1.5454197732400582e-14,1.3663312724736766e-13,0,0,0,0,0.0,0.0,0
82,40,40,40,baseline,1.0,100.0,0.9794921875,False,0.9029126213592233,93,910,0.028337217178687597,0.3173556478805286,2.2473051955480235e-06,0.0001347020555232416,1.5454197732400582e-14,1.3663312724736766e-13,0,0,0,0,0.0,0.0,0
82,40,40,40,equilibrated_flux,1.0,100.0,0.990234375,False,0.941747572815534,97,917,0.008992975916873647,0.3173556478805286,2.2473051955480235e-06,0.0001347020555232416,1.5454197732400582e-14,1.3663312724736766e-13,0,0,0,0,0.0,0.0,0
83,20,20,20,baseline,1.0,100.0,0.0,False,0.0,0,0,1.8498762408925875,0.3230057322746105,0.00021761182182007254,0.01155281407269014,2.392973148604073e-14,1.4423786840835434e-13,0,0,0,0,0.0,0.0,0
83,20,20,20,equilibrated_flux,1.0,100.0,0.5361328125,False,0.1262135922330097,13,536,0.597520629806914,0.3230057322746105,0.00021761182182007254,0.01155281407269014,2.392973148604073e-14,1.4423786840835434e-13,0,0,0,0,0.0,0.0,0
83,40,40,40,baseline,1.0,100.0,0.9921875,False,0.9514563106796117,98,918,0.02118280206612933,0.3220752677583922,1.5572938193914743e-06,8.267531516216254e-05,2.392973148604073e-14,1.4423786840835434e-13,0,0,0,0,0.0,0.0,0
83,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.006822456647321627,0.3220752677583922,1.5572938193914743e-06,8.267531516216254e-05,2.392973148604073e-14,1.4423786840835434e-13,0,0,0,0,0.0,0.0,0
84,20,20,20,baseline,1.0,100.0,0.3349609375,False,0.0,0,343,0.804656885331269,0.33583291136553833,9.38447592119214e-05,0.00451749219990547,1.8764563738490473e-14,1.2662910501547e-13,0,0,0,0,0.0,0.0,0
84,20,20,20,equilibrated_flux,1.0,100.0,0.791015625,False,0.3786407766990291,39,771,0.2702302644511262,0.33583291136553833,9.38447592119214e-05,0.00451749219990547,1.8764563738490473e-14,1.2662910501547e-13,0,0,0,0,0.0,0.0,0
84,40,40,40,baseline,1.0,100.0,0.994140625,False,0.9805825242718447,101,917,0.010480117866011782,0.3584403821544714,1.148082079484667e-06,5.5266291719246255e-05,1.8764563738490473e-14,1.2662910501547e-13,0,0,0,0,0.0,0.0,0
84,40,40,40,equilibrated_flux,1.0,100.0,0.998046875,False,0.9902912621359223,102,920,0.0037564974529171674,0.3584403821544714,1.148082079484667e-06,5.5266291719246255e-05,1.8764563738490473e-14,1.2662910501547e-13,0,0,0,0,0.0,0.0,0
85,20,20,20,baseline,1.0,100.0,0.0,False,0.0,0,0,1.483384554950629,0.327720603669763,0.00024975356064481147,0.008889018975195478,1.8060479256355137e-14,1.4963761769825933e-13,0,0,0,0,0.0,0.0,0
85,20,20,20,equilibrated_flux,1.0,100.0,0.716796875,False,0.2815533980582524,29,705,0.486135681822823,0.327720603669763,0.00024975356064481147,0.008889018975195478,1.8060479256355137e-14,1.4963761769825933e-13,0,0,0,0,0.0,0.0,0
85,40,40,40,baseline,1.0,100.0,0.9931640625,False,0.970873786407767,100,917,0.015515701980893602,0.3565893189064278,2.1007956492341886e-06,7.476975439657936e-05,1.8060479256355137e-14,1.4963761769825933e-13,0,0,0,0,0.0,0.0,0
85,40,40,40,equilibrated_flux,1.0,100.0,0.998046875,False,0.9902912621359223,102,920,0.005532733601721961,0.3565893189064278,2.1007956492341886e-06,7.476975439657936e-05,1.8060479256355137e-14,1.4963761769825933e-13,0,0,0,0,0.0,0.0,0
86,20,20,20,baseline,1.0,100.0,0.361328125,False,0.009708737864077669,1,369,0.8864294031548964,0.32747926774415526,0.0001604755426818033,0.0046166374984971505,2.5518014850691443e-14,1.4484929821886924e-13,0,0,0,0,0.0,0.0,0
86,20,20,20,equilibrated_flux,1.0,100.0,0.8349609375,False,0.3786407766990291,39,816,0.290287251852054,0.32747926774415526,0.0001604755426818033,0.0046166374984971505,2.5518014850691443e-14,1.4484929821886924e-13,0,0,0,0,0.0,0.0,0
86,40,40,40,baseline,1.0,100.0,0.99609375,False,0.9805825242718447,101,919,0.01103254619180808,0.34346543998261175,1.715852052752795e-06,4.936245608657727e-05,2.5518014850691443e-14,1.4484929821886924e-13,0,0,0,0,0.0,0.0,0
86,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.0037892983318978503,0.34346543998261175,1.715852052752795e-06,4.936245608657727e-05,2.5518014850691443e-14,1.4484929821886924e-13,0,0,0,0,0.0,0.0,0
87,20,20,20,baseline,1.0,100.0,0.568359375,False,0.0,0,582,0.855579756903572,0.31685787434391055,0.0001704370699609563,0.00539898583730366,1.501969339482623e-14,1.3533438530077295e-13,0,0,0,0,0.0,0.0,0
87,20,20,20,equilibrated_flux,1.0,100.0,0.8935546875,False,0.5242718446601942,54,861,0.2710971831041456,0.31685787434391055,0.0001704370699609563,0.00539898583730366,1.501969339482623e-14,1.3533438530077295e-13,0,0,0,0,0.0,0.0,0
87,40,40,40,baseline,1.0,100.0,0.994140625,False,0.970873786407767,100,918,0.013672691419588634,0.31043344793684924,1.61199616455784e-06,5.106368270836851e-05,1.501969339482623e-14,1.3533438530077295e-13,0,0,0,0,0.0,0.0,0
87,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.004244460739959473,0.31043344793684924,1.61199616455784e-06,5.106368270836851e-05,1.501969339482623e-14,1.3533438530077295e-13,0,0,0,0,0.0,0.0,0
88,20,20,20,baseline,1.0,100.0,0.048828125,False,0.0,0,50,1.2003578374506547,0.3320142752293229,0.0002991027617196816,0.00814490234677406,3.145571225246248e-14,1.4154400386422955e-13,0,0,0,0,0.0,0.0,0
88,20,20,20,equilibrated_flux,1.0,100.0,0.8046875,False,0.3300970873786408,34,790,0.39853593741701654,0.3320142752293229,0.0002991027617196816,0.00814490234677406,3.145571225246248e-14,1.4154400386422955e-13,0,0,0,0,0.0,0.0,0
88,40,40,40,baseline,1.0,100.0,0.9931640625,False,0.9611650485436893,99,918,0.017881759082777036,0.3262541041339699,2.809858283303377e-06,7.651558011097877e-05,3.145571225246248e-14,1.4154400386422955e-13,0,0,0,0,0.0,0.0,0
88,40,40,40,equilibrated_flux,1.0,100.0,0.998046875,False,0.9902912621359223,102,920,0.0058339972898909,0.3262541041339699,2.809858283303377e-06,7.651558011097877e-05,3.145571225246248e-14,1.4154400386422955e-13,0,0,0,0,0.0,0.0,0
89,20,20,20,baseline,1.0,100.0,0.5830078125,False,0.0,0,597,0.7989205041842963,0.306230748263754,0.0002638379757905348,0.006121183939096931,9.471709521128724e-15,1.4054840906041684e-13,0,0,0,0,0.0,0.0,0
89,20,20,20,equilibrated_flux,1.0,100.0,0.8837890625,False,0.46601941747572817,48,857,0.24465402379961274,0.306230748263754,0.0002638379757905348,0.006121183939096931,9.471709521128724e-15,1.4054840906041684e-13,0,0,0,0,0.0,0.0,0
89,40,40,40,baseline,1.0,100.0,0.998046875,False,0.9902912621359223,102,920,0.012004210396001865,0.31543289929709933,2.240823985263318e-06,5.1988330140295694e-05,9.471709521128724e-15,1.4054840906041684e-13,0,0,0,0,0.0,0.0,0
89,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.003786522888983249,0.31543289929709933,2.240823985263318e-06,5.1988330140295694e-05,9.471709521128724e-15,1.4054840906041684e-13,0,0,0,0,0.0,0.0,0
90,20,20,20,baseline,1.0,100.0,0.521484375,False,0.08737864077669903,9,525,0.6476532803683189,0.32875562405972386,0.00015211579358035234,0.003696282563905436,5.577419649266816e-14,1.4947718647490734e-13,0,0,0,0,0.0,0.0,0
90,20,20,20,equilibrated_flux,1.0,100.0,0.888671875,False,0.5339805825242718,55,855,0.212919658361814,0.32875562405972386,0.00015211579358035234,0.003696282563905436,5.577419649266816e-14,1.4947718647490734e-13,0,0,0,0,0.0,0.0,0
90,40,40,40,baseline,1.0,100.0,0.9970703125,False,0.9805825242718447,101,920,0.008596270702644203,0.33735259517833455,1.692590400515712e-06,4.112848664829046e-05,5.577419649266816e-14,1.4947718647490734e-13,0,0,0,0,0.0,0.0,0
90,40,40,40,equilibrated_flux,1.0,100.0,0.998046875,False,0.9902912621359223,102,920,0.0028999742303925068,0.33735259517833455,1.692590400515712e-06,4.112848664829046e-05,5.577419649266816e-14,1.4947718647490734e-13,0,0,0,0,0.0,0.0,0
91,20,20,20,baseline,1.0,100.0,0.0,False,0.0,0,0,1.5274198801255425,0.33757470710067883,0.00017695863987185603,0.00912987311251457,1.636913719406784e-14,1.2821239601253422e-13,0,0,0,0,0.0,0.0,0
91,20,20,20,equilibrated_flux,1.0,100.0,0.5830078125,False,0.18446601941747573,19,578,0.515618318653134,0.33757470710067883,0.00017695863987185603,0.00912987311251457,1.636913719406784e-14,1.2821239601253422e-13,0,0,0,0,0.0,0.0,0
91,40,40,40,baseline,1.0,100.0,0.98046875,False,0.9223300970873787,95,909,0.024346870857247477,0.33578676700817117,2.0338742184884737e-06,0.00010493420131996955,1.636913719406784e-14,1.2821239601253422e-13,0,0,0,0,0.0,0.0,0
91,40,40,40,equilibrated_flux,1.0,100.0,0.99609375,False,0.9805825242718447,101,919,0.008175357051920592,0.33578676700817117,2.0338742184884737e-06,0.00010493420131996955,1.636913719406784e-14,1.2821239601253422e-13,0,0,0,0,0.0,0.0,0
92,20,20,20,baseline,1.0,100.0,0.03515625,False,0.0,0,36,1.2444110655665181,0.3140113538739874,0.00034507759284447,0.0063336801502830945,1.7287978482423613e-14,1.662752430050581e-13,0,0,0,0,0.0,0.0,0
92,20,20,20,equilibrated_flux,1.0,100.0,0.7724609375,False,0.39805825242718446,41,750,0.3907592034743136,0.3140113538739874,0.00034507759284447,0.0063336801502830945,1.7287978482423613e-14,1.662752430050581e-13,0,0,0,0,0.0,0.0,0
92,40,40,40,baseline,1.0,100.0,0.99609375,False,0.9902912621359223,102,918,0.01596424073562374,0.339765268017087,5.79485244300713e-06,0.00010636083783228363,1.7287978482423613e-14,1.662752430050581e-13,0,0,0,0,0.0,0.0,0
92,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.0054240945322285,0.339765268017087,5.79485244300713e-06,0.00010636083783228363,1.7287978482423613e-14,1.662752430050581e-13,0,0,0,0,0.0,0.0,0
93,20,20,20,baseline,1.0,100.0,0.0,False,0.0,0,0,1.3973494964823483,0.3244845642622039,0.00018449951564348597,0.009158338867861058,4.3582998248048803e-14,1.3588725881933705e-13,0,0,0,0,0.0,0.0,0
93,20,20,20,equilibrated_flux,1.0,100.0,0.6240234375,False,0.24271844660194175,25,614,0.4534183424880848,0.3244845642622039,0.00018449951564348597,0.009158338867861058,4.3582998248048803e-14,1.3588725881933705e-13,0,0,0,0,0.0,0.0,0
93,40,40,40,baseline,1.0,100.0,0.9892578125,False,0.9514563106796117,98,915,0.01576509472986492,0.33444329091682345,1.4892377076266629e-06,7.392400751645739e-05,4.3582998248048803e-14,1.3588725881933705e-13,0,0,0,0,0.0,0.0,0
93,40,40,40,equilibrated_flux,1.0,100.0,0.998046875,False,0.9902912621359223,102,920,0.005272530163071492,0.33444329091682345,1.4892377076266629e-06,7.392400751645739e-05,4.3582998248048803e-14,1.3588725881933705e-13,0,0,0,0,0.0,0.0,0
94,20,20,20,baseline,1.0,100.0,0.0,False,0.0,0,0,1.7669227546432567,0.3295142486969382,0.0003546285585403345,0.013718617691046717,2.903746933425516e-14,1.6460581734994004e-13,0,0,0,0,0.0,0.0,0
94,20,20,20,equilibrated_flux,1.0,100.0,0.69140625,False,0.17475728155339806,18,690,0.5822262240017971,0.3295142486969382,0.0003546285585403345,0.013718617691046717,2.903746933425516e-14,1.6460581734994004e-13,0,0,0,0,0.0,0.0,0
94,40,40,40,baseline,1.0,100.0,0.9912109375,False,0.9514563106796117,98,917,0.01987205017388787,0.33784357475701954,2.639249677271022e-06,0.00010209797389920245,2.903746933425516e-14,1.6460581734994004e-13,0,0,0,0,0.0,0.0,0
94,40,40,40,equilibrated_flux,1.0,100.0,0.9970703125,False,0.9902912621359223,102,919,0.0067136444684971295,0.33784357475701954,2.639249677271022e-06,0.00010209797389920245,2.903746933425516e-14,1.6460581734994004e-13,0,0,0,0,0.0,0.0,0
95,20,20,20,baseline,1.0,100.0,0.0791015625,False,0.08737864077669903,9,72,1.1026242126603907,0.330323914836554,0.00020644556052283226,0.006275851505105527,1.382184483215998e-14,1.3487712912427794e-13,0,0,0,0,0.0,0.0,0
95,20,20,20,equilibrated_flux,1.0,100.0,0.8193359375,False,0.3106796116504854,32,807,0.3642231465195533,0.330323914836554,0.00020644556052283226,0.006275851505105527,1.382184483215998e-14,1.3487712912427794e-13,0,0,0,0,0.0,0.0,0
95,40,40,40,baseline,1.0,100.0,0.9951171875,False,0.9902912621359223,102,917,0.01751497780470624,0.3277954075920021,2.072355094182358e-06,6.299865593626397e-05,1.382184483215998e-14,1.3487712912427794e-13,0,0,0,0,0.0,0.0,0
95,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.005741329288458551,0.3277954075920021,2.072355094182358e-06,6.299865593626397e-05,1.382184483215998e-14,1.3487712912427794e-13,0,0,0,0,0.0,0.0,0
96,20,20,20,baseline,1.0,100.0,0.7509765625,False,0.009708737864077669,1,768,0.6022897972528717,0.33810000424780334,0.00012744760801678347,0.002951595335899052,1.876749443048847e-14,1.4570058889443096e-13,0,0,0,0,0.0,0.0,0
96,20,20,20,equilibrated_flux,1.0,100.0,0.900390625,False,0.4077669902912621,42,880,0.20363418300960454,0.33810000424780334,0.00012744760801678347,0.002951595335899052,1.876749443048847e-14,1.4570058889443096e-13,0,0,0,0,0.0,0.0,0
96,40,40,40,baseline,1.0,100.0,0.994140625,False,0.9611650485436893,99,919,0.006808159515239694,0.34114496936540933,1.5630538440575978e-06,3.6199207719022684e-05,1.876749443048847e-14,1.4570058889443096e-13,0,0,0,0,0.0,0.0,0
96,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.0023225693692612653,0.34114496936540933,1.5630538440575978e-06,3.6199207719022684e-05,1.876749443048847e-14,1.4570058889443096e-13,0,0,0,0,0.0,0.0,0
97,20,20,20,baseline,1.0,100.0,0.18359375,False,0.0,0,188,0.9660677369980432,0.31944771234588326,0.0001493016716077172,0.004011182516925075,1.853333540843156e-14,1.2725989037519352e-13,0,0,0,0,0.0,0.0,0
97,20,20,20,equilibrated_flux,1.0,100.0,0.806640625,False,0.13592233009708737,14,812,0.3086081285551893,0.31944771234588326,0.0001493016716077172,0.004011182516925075,1.853333540843156e-14,1.2725989037519352e-13,0,0,0,0,0.0,0.0,0
97,40,40,40,baseline,1.0,100.0,0.9892578125,False,0.9514563106796117,98,915,0.016169376406864146,0.31480888015418373,2.479086882295983e-06,6.660387558370463e-05,1.853333540843156e-14,1.2725989037519352e-13,0,0,0,0,0.0,0.0,0
97,40,40,40,equilibrated_flux,1.0,100.0,0.99609375,False,0.9805825242718447,101,919,0.005090263279436379,0.31480888015418373,2.479086882295983e-06,6.660387558370463e-05,1.853333540843156e-14,1.2725989037519352e-13,0,0,0,0,0.0,0.0,0
98,20,20,20,baseline,1.0,100.0,0.0234375,False,0.22330097087378642,23,1,1.3359449944495776,0.32544949958816105,0.0003446706866545244,0.006880999949721641,8.8073853598919e-15,1.834032550712873e-13,0,0,0,0,0.0,0.0,0
98,20,20,20,equilibrated_flux,1.0,100.0,0.8515625,False,0.5922330097087378,61,811,0.4347826299209237,0.32544949958816105,0.0003446706866545244,0.006880999949721641,8.8073853598919e-15,1.834032550712873e-13,0,0,0,0,0.0,0.0,0
98,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,0.015449887628450244,0.3341472068856554,2.626565246458314e-06,5.2436705611020694e-05,8.8073853598919e-15,1.834032550712873e-13,0,0,0,0,0.0,0.0,0
98,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.005162536797743891,0.3341472068856554,2.626565246458314e-06,5.2436705611020694e-05,8.8073853598919e-15,1.834032550712873e-13,0,0,0,0,0.0,0.0,0
99,20,20,20,baseline,1.0,100.0,0.169921875,False,0.0,0,174,0.9245376258465842,0.3373081811879421,0.0003017884448478152,0.005259280537404589,3.6022865143195656e-14,1.4285322360712457e-13,0,0,0,0,0.0,0.0,0
99,20,20,20,equilibrated_flux,1.0,100.0,0.6630859375,False,0.038834951456310676,4,675,0.31185410501412947,0.3373081811879421,0.0003017884448478152,0.005259280537404589,3.6022865143195656e-14,1.4285322360712457e-13,0,0,0,0,0.0,0.0,0
99,40,40,40,baseline,1.0,100.0,0.9892578125,False,0.9514563106796117,98,915,0.011257851696531481,0.34273740572894196,2.986588018362677e-06,5.204740110622967e-05,3.6022865143195656e-14,1.4285322360712457e-13,0,0,0,0,0.0,0.0,0
99,40,40,40,equilibrated_flux,1.0,100.0,0.9970703125,False,0.9902912621359223,102,919,0.0038584868845503682,0.34273740572894196,2.986588018362677e-06,5.204740110622967e-05,3.6022865143195656e-14,1.4285322360712457e-13,0,0,0,0,0.0,0.0,0
100,20,20,20,baseline,1.0,100.0,0.576171875,False,0.36893203883495146,38,552,0.8157254950101878,0.3118104877551919,0.00019838448104756302,0.0039164187929203835,3.335179406961164e-14,1.74312289231535e-13,0,0,0,0,0.0,0.0,0
100,20,20,20,equilibrated_flux,1.0,100.0,0.935546875,False,0.7864077669902912,81,877,0.25435176447347196,0.3118104877551919,0.00019838448104756302,0.0039164187929203835,3.335179406961164e-14,1.74312289231535e-13,0,0,0,0,0.0,0.0,0
100,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,0.012630654427971412,0.31908577183135356,2.3904410324458546e-06,4.7191030938543e-05,3.335179406961164e-14,1.74312289231535e-13,0,0,0,0,0.0,0.0,0
100,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.004030262116884361,0.31908577183135356,2.3904410324458546e-06,4.7191030938543e-05,3.335179406961164e-14,1.74312289231535e-13,0,0,0,0,0.0,0.0,0
101,20,20,20,baseline,1.0,100.0,0.001953125,False,0.019417475728155338,2,0,1.499761144010771,0.3158678526198869,0.00016918243512214131,0.009444631856022989,2.7409727085177296e-14,1.4156072043981964e-13,0,0,0,0,0.0,0.0,0
101,20,20,20,equilibrated_flux,1.0,100.0,0.70703125,False,0.32038834951456313,33,691,0.4737263320014273,0.3158678526198869,0.00016918243512214131,0.009444631856022989,2.7409727085177296e-14,1.4156072043981964e-13,0,0,0,0,0.0,0.0,0
101,40,40,40,baseline,1.0,100.0,0.9873046875,False,0.941747572815534,97,914,0.022156180279571076,0.329479975469201,1.8728493064520755e-06,0.00010455206067026162,2.7409727085177296e-14,1.4156072043981964e-13,0,0,0,0,0.0,0.0,0
101,40,40,40,equilibrated_flux,1.0,100.0,0.994140625,False,0.9611650485436893,99,919,0.007300017735004271,0.329479975469201,1.8728493064520755e-06,0.00010455206067026162,2.7409727085177296e-14,1.4156072043981964e-13,0,0,0,0,0.0,0.0,0
102,20,20,20,baseline,1.0,100.0,0.0,False,0.0,0,0,1.547667273781421,0.3336613399582586,0.00017121734320400003,0.011031083927365511,1.311644814009693e-14,1.2329956918559212e-13,0,0,0,0,0.0,0.0,0
102,20,20,20,equilibrated_flux,1.0,100.0,0.6845703125,False,0.1941747572815534,20,681,0.516396736379454,0.3336613399582586,0.00017121734320400003,0.011031083927365511,1.311644814009693e-14,1.2329956918559212e-13,0,0,0,0,0.0,0.0,0
102,40,40,40,baseline,1.0,100.0,0.9853515625,False,0.9514563106796117,98,911,0.022239635863651772,0.3159715680252428,1.4128288817728304e-06,9.102485576621447e-05,1.311644814009693e-14,1.2329956918559212e-13,0,0,0,0,0.0,0.0,0
102,40,40,40,equilibrated_flux,1.0,100.0,0.99609375,False,0.9805825242718447,101,919,0.007027092616148476,0.3159715680252428,1.4128288817728304e-06,9.102485576621447e-05,1.311644814009693e-14,1.2329956918559212e-13,0,0,0,0,0.0,0.0,0
103,20,20,20,baseline,1.0,100.0,0.8095703125,False,0.3300970873786408,34,795,0.40461836154467784,0.3105408430391329,0.0001786933549377628,0.0022276887004921745,3.7700784163815314e-14,2.0587034222756253e-13,0,0,0,0,0.0,0.0,0
103,20,20,20,equilibrated_flux,1.0,100.0,0.94921875,False,0.7475728155339806,77,895,0.1256505271031969,0.3105408430391329,0.0001786933549377628,0.0022276887004921745,3.7700784163815314e-14,2.0587034222756253e-13,0,0,0,0,0.0,0.0,0
103,40,40,40,baseline,1.0,100.0,1.0,True,1.0,103,921,0.004282683412307316,0.3369293149008695,1.347189045943778e-06,1.6794792487516063e-05,3.7700784163815314e-14,2.0587034222756253e-13,0,0,0,0,0.0,0.0,0
103,40,40,40,equilibrated_flux,1.0,100.0,1.0,True,1.0,103,921,0.0014429615880460216,0.3369293149008695,1.347189045943778e-06,1.6794792487516063e-05,3.7700784163815314e-14,2.0587034222756253e-13,0,0,0,0,0.0,0.0,0
104,20,20,20,baseline,1.0,100.0,0.1240234375,False,0.0,0,127,0.8670608744265547,0.3198233708011763,0.00015543627884410087,0.004948013679095864,3.06006321736006e-14,1.2629223173233408e-13,0,0,0,0,0.0,0.0,0
104,20,20,20,equilibrated_flux,1.0,100.0,0.8056640625,False,0.5922330097087378,61,764,0.27730633154891615,0.3198233708011763,0.00015543627884410087,0.004948013679095864,3.06006321736006e-14,1.2629223173233408e-13,0,0,0,0,0.0,0.0,0
104,40,40,40,baseline,1.0,100.0,0.994140625,False,0.9805825242718447,101,917,0.011678758065568728,0.3225903629775736,1.451946128482629e-06,4.621990026053717e-05,3.06006321736006e-14,1.2629223173233408e-13,0,0,0,0,0.0,0.0,0
104,40,40,40,equilibrated_flux,1.0,100.0,0.9970703125,False,0.9902912621359223,102,919,0.003767454803499082,0.3225903629775736,1.451946128482629e-06,4.621990026053717e-05,3.06006321736006e-14,1.2629223173233408e-13,0,0,0,0,0.0,0.0,0
105,20,20,20,baseline,1.0,100.0,0.3984375,False,0.0,0,408,0.6804356852092909,0.2861381457843077,0.00021919581152607018,0.0037668827068236075,5.82031771514958e-14,1.9814796017314516e-13,0,0,0,0,0.0,0.0,0
105,20,20,20,equilibrated_flux,1.0,100.0,0.7802734375,False,0.21359223300970873,22,777,0.19469860529126137,0.2861381457843077,0.00021919581152607018,0.0037668827068236075,5.82031771514958e-14,1.9814796017314516e-13,0,0,0,0,0.0,0.0,0
