sample,method,spearman,auroc,error_capture_top10,top10_overlap,relative_l2_correction_error,relative_A_correction_error,iterations_executed
45,prediction_magnitude,0.39455090837565265,0.6931153347458967,0.11467684981455159,0.1650485436893204,,,
45,boundary_distance,0.3786903840720811,0.5872205180101832,0.09468118105012194,0.03177405119152692,,,
45,ensemble,0.23235414356984474,0.5947524324552249,0.10051320149656882,0.038834951456310676,,,
45,poisson_pcg5,0.9421284913453972,0.9288025889967637,0.2329469772795641,0.7475728155339806,0.23606443985107695,0.1272575050371853,5.0
45,poisson_pcg10,0.9985728175738501,0.9962155951213856,0.24286728263158724,0.9320388349514563,0.0632180944407572,0.03916730397449802,10.0
45,poisson_pcg20,0.9999759830305412,0.9999578339289291,0.2448529661397832,0.9902912621359223,0.004896291100516766,0.004886990521298526,20.0
45,poisson_pcg40,0.999999921768829,1.0,0.24485820962886282,1.0,4.6973359170964243e-05,6.362433953369078e-05,40.0
45,poisson_pcg80,1.0,1.0,0.24485820962886282,1.0,6.671187675126177e-09,7.809987947984012e-09,80.0
45,cg20,0.6998826867713325,0.8697279234264149,0.2062371395757544,0.5242718446601942,0.52886265824321,0.2312007917501499,20.0
45,diagonal_pcg20,0.9417077976360775,0.996278844227992,0.2427419707568308,0.9223300970873787,0.17686973602544503,0.08075696109539125,20.0
45,amg,0.9981902224447464,0.9992726352740268,0.24466914226650302,0.9514563106796117,0.08043038291788564,0.06525397840247475,
46,raw,-0.04566635076174809,0.5572984198264866,0.09345806176124853,0.0970873786407767,,,
46,prediction_magnitude,0.5970754394356625,0.7643549118202039,0.14037845056963913,0.0970873786407767,,,
46,boundary_distance,0.4828316690820898,0.6958403170888544,0.10610294890733185,0.003309796999117387,,,
46,ensemble,0.1793704514162077,0.5276767548991704,0.1128769412071438,0.05825242718446602,,,
46,poisson_pcg5,0.9787247983870967,0.9979233209997576,0.26272663060832413,0.912621359223301,0.16539424520880364,0.1364119187131637,5.0
46,poisson_pcg10,0.992569256937987,0.9999262093756259,0.2646736099943281,0.9902912621359223,0.06321906284779084,0.05152226879218802,10.0
46,poisson_pcg20,0.9999649300836848,1.0,0.264709211755583,1.0,0.004020403468355347,0.006129365716758644,20.0
46,poisson_pcg40,0.9999999776482369,1.0,0.264709211755583,1.0,4.1965786400897596e-05,8.53795630831674e-05,40.0
46,poisson_pcg80,1.0,1.0,0.264709211755583,1.0,8.52031299669843e-09,1.497301366865459e-08,80.0
46,cg20,0.6580240035584005,0.951171689699883,0.23763846394202726,0.6213592233009708,0.620857246451088,0.31880413190872353,20.0
46,diagonal_pcg20,0.8651701192690079,0.978010393936519,0.2540180116337174,0.7087378640776699,0.32096280465387,0.15464745664607518,20.0
46,amg,0.9974827444388812,0.999609963842594,0.2644947324008667,0.9611650485436893,0.06063061276341213,0.06998326164522496,
47,raw,0.18602828168585936,0.6459420427353131,0.18229649343249388,0.3592233009708738,,,
47,prediction_magnitude,0.40962703848079535,0.7465608298282786,0.14044530866120294,0.1650485436893204,,,
47,boundary_distance,0.4004364127950287,0.7586677629845145,0.1602781175625233,0.2389673433362754,,,
47,ensemble,0.19485576407267002,0.6363070954956095,0.14193905989320924,0.23300970873786409,,,
47,poisson_pcg5,0.8485643574315141,0.945584685282987,0.2709448960094105,0.7281553398058253,0.35573586685657,0.16014528497660743,5.0
47,poisson_pcg10,0.9905722163114226,0.9930109737199962,0.2953584681076966,0.8737864077669902,0.148189005489657,0.0554954274212115,10.0
47,poisson_pcg20,0.9998648053608467,1.0,0.3013903411694363,1.0,0.013998846422633243,0.006989535435614437,20.0
47,poisson_pcg40,0.9999998658894214,1.0,0.3013903411694363,1.0,9.208368244992476e-05,7.884677226475968e-05,40.0
47,poisson_pcg80,1.0,1.0,0.3013903411694363,1.0,8.279805482577754e-09,9.01431851324482e-09,80.0
47,cg20,0.6875959225913739,0.9063913222225736,0.2660689268929984,0.6990291262135923,0.4800504289944537,0.15942822206065754,20.0
47,diagonal_pcg20,0.9448562781632214,0.9980498192129703,0.2989526842149989,0.9223300970873787,0.15942471904776015,0.03163399009281658,20.0
47,amg,0.9960208832522709,0.9997575450913423,0.30115335241664837,0.9805825242718447,0.09870942913311627,0.09482493582729148,
48,raw,-0.004822571704456047,0.44819371093049976,0.10125141586765045,0.04854368932038835,,,
48,prediction_magnitude,0.4381264640404835,0.796000548158924,0.13906169342046906,0.20388349514563106,,,
48,boundary_distance,0.42382581388362867,0.7470299273689426,0.1543831869672896,0.2563989408649603,,,
48,ensemble,0.3129271645447393,0.6154875979043463,0.1278261742589282,0.23300970873786409,,,
48,poisson_pcg5,0.884043948036621,0.9353488715305229,0.2360183784597735,0.7669902912621359,0.3105906641649962,0.1739774943866579,5.0
48,poisson_pcg10,0.9967544122380373,0.9989036821521563,0.2532063827866022,0.9611650485436893,0.05200252787605146,0.05230243906170347,10.0
48,poisson_pcg20,0.999954268292683,0.9999367508933936,0.2536597787363783,0.9805825242718447,0.004931990918445658,0.005544423384984049,20.0
48,poisson_pcg40,0.9999998994170659,1.0,0.253676422557367,1.0,5.1637838660083505e-05,8.578522752321928e-05,40.0
48,poisson_pcg80,1.0,1.0,0.253676422557367,1.0,7.053007997838539e-09,1.3241198014565634e-08,80.0
48,cg20,0.5834521627565982,0.8122134024856899,0.20875566515790955,0.3786407766990291,0.6099956228556366,0.31544608269033303,20.0
48,diagonal_pcg20,0.9042757022923967,0.9708105373011606,0.23455462645347683,0.6990291262135923,0.2897445230183482,0.12211596912895335,20.0
48,amg,0.9870413977004505,0.9962577611924565,0.25220427161454434,0.9320388349514563,0.1054163799703625,0.06259771999561606,
49,raw,-0.0421575039339103,0.42850215574038353,0.08591450430083068,0.019417475728155338,,,
49,prediction_magnitude,0.5593267760710964,0.9074770985526496,0.1881873309140549,0.4563106796116505,,,
49,boundary_distance,0.4591317963668149,0.7797507985199709,0.17883337935929586,0.3528243601059135,,,
49,ensemble,0.18871684115943066,0.7148835689362555,0.14025521857961415,0.3106796116504854,,,
49,poisson_pcg5,0.9706358853086331,0.9666677208184434,0.22774708975659755,0.7475728155339806,0.2118017303506617,0.1782327024888964,5.0
49,poisson_pcg10,0.9968700267327086,0.9967637540453075,0.24342640704785085,0.912621359223301,0.08001870757886874,0.06331497266786597,10.0
49,poisson_pcg20,0.999931883001931,0.9999683754466968,0.2451499933322111,0.9902912621359223,0.007290524428973904,0.00829887355477538,20.0
49,poisson_pcg40,0.9999998882411845,1.0,0.24516037081669784,1.0,6.73684913709868e-05,0.00012228968538552083,40.0
49,poisson_pcg80,1.0,1.0,0.24516037081669784,1.0,9.183005029618684e-09,2.0957832496404434e-08,80.0
49,cg20,0.5113893967706171,0.7313388781716792,0.1524972248120906,0.22330097087378642,0.6620420858066178,0.3096706659982128,20.0
49,diagonal_pcg20,0.9023747518954295,0.9747741479818264,0.23042808267569573,0.6893203883495146,0.2559393551609749,0.12416975552121955,20.0
49,amg,0.9921907745332951,0.99480303174051,0.2432277093877353,0.8640776699029126,0.1327221150569026,0.0839952708763763,
50,raw,-0.14505171080394821,0.5069310479322813,0.09763530954866531,0.11650485436893204,,,
50,prediction_magnitude,0.43673350216365064,0.7622466082666582,0.22324090774406938,0.4368932038834951,,,
50,boundary_distance,0.3579666947038106,0.7324404667784068,0.15092849909152922,0.27780229479258606,,,
50,ensemble,0.21026997577068876,0.5476845556223185,0.1300021393590789,0.1553398058252427,,,
50,poisson_pcg5,0.984029754667048,0.9893319840190591,0.28122275940862745,0.8543689320388349,0.1194148601183872,0.12643917066692842,5.0
50,poisson_pcg10,0.9982409832987625,0.9992726352740268,0.28455374486425855,0.9514563106796117,0.02806157629209493,0.03352296749675514,10.0
50,poisson_pcg20,0.9999680481546385,1.0,0.2846881050551183,1.0,0.003410004213574522,0.004229351281089,20.0
50,poisson_pcg40,0.9999999552964736,1.0,0.2846881050551183,1.0,3.054442813904738e-05,5.7772165615030996e-05,40.0
50,poisson_pcg80,1.0,1.0,0.2846881050551183,1.0,2.992171210802251e-09,4.981971664897853e-09,80.0
50,cg20,0.4921386837493741,0.8339500121227454,0.22448437934798923,0.5533980582524272,0.7100515166777635,0.2912719480551018,20.0
50,diagonal_pcg20,0.823966923860954,0.9846093840591168,0.2761924478523043,0.7961165048543689,0.3323281291997545,0.12380176307509247,20.0
50,amg,0.997758352853873,0.9983555232282344,0.28361781678880815,0.912621359223301,0.06339021996974772,0.06403901760629918,
51,raw,0.10203122764823688,0.5840949579920517,0.1308753233151596,0.21359223300970873,,,
51,prediction_magnitude,0.2446308047528789,0.661532947513783,0.1024808180852316,0.06796116504854369,,,
51,boundary_distance,0.21240172697039825,0.6443133782401991,0.14403878277631454,0.24338040600176525,,,
51,ensemble,0.08488493312352478,0.5111371135216048,0.11314604244292843,0.1262135922330097,,,
51,poisson_pcg5,0.9301010746727703,0.9677640386662871,0.24809093689687783,0.7766990291262136,0.23970543390628873,0.13306578814328454,5.0
51,poisson_pcg10,0.9954091937272012,0.9995467147359877,0.26020395295738324,0.9805825242718447,0.05095192934571135,0.0353760725130753,10.0
51,poisson_pcg20,0.9999407901795293,1.0,0.2604339114804802,1.0,0.005793009227017325,0.004316535534876509,20.0
51,poisson_pcg40,0.9999998211858951,1.0,0.2604339114804802,1.0,5.298581862726712e-05,5.5918864810636164e-05,40.0
51,poisson_pcg80,1.0,1.0,0.2604339114804802,1.0,4.878121199383433e-09,3.958981352326571e-09,80.0
51,cg20,0.6931608634039051,0.9160895185688835,0.22086694588468583,0.4854368932038835,0.4995179427420149,0.15556962922696296,20.0
51,diagonal_pcg20,0.7122873229740361,0.9195260533611629,0.21066378138833822,0.49514563106796117,0.4637653903088033,0.09505083986889623,20.0
51,amg,0.9967821954795794,0.9979760285885961,0.25956929450261645,0.9223300970873787,0.08060610389668592,0.07999928706657164,
52,raw,-0.3136962104820828,0.27207657358506476,0.059591381621451125,0.0,,,
52,prediction_magnitude,0.6411637221944065,0.9685862770521699,0.3196901156710148,0.6601941747572816,,,
52,boundary_distance,0.4577051886667942,0.8887922583093514,0.1860584984532476,0.3155339805825243,,,
52,ensemble,0.2251016446427294,0.6582650770057873,0.15830981241946784,0.2524271844660194,,,
52,poisson_pcg5,0.9710494376296401,0.9905864246334187,0.35878742390819995,0.8155339805825242,0.40162545611698974,0.20598253888623402,5.0
52,poisson_pcg10,0.9972536947464415,0.9989247651876917,0.37875367623627126,0.941747572815534,0.14068238776843944,0.07887805015926147,10.0
52,poisson_pcg20,0.9999552294184965,1.0,0.38146980379154566,1.0,0.008826361464326218,0.009743937429588016,20.0
52,poisson_pcg40,0.9999999105929473,1.0,0.38146980379154566,1.0,9.045103150528466e-05,0.00015776095492266788,40.0
52,poisson_pcg80,1.0,1.0,0.38146980379154566,1.0,1.5827165851731392e-08,3.3096675154792857e-08,80.0
52,cg20,0.42666208828052354,0.6542593002540505,0.19956791308022193,0.2912621359223301,0.8427841867107598,0.28852620112987126,20.0
52,diagonal_pcg20,0.9847237322079965,0.9998735017867872,0.38133209066324825,0.9805825242718447,0.0596661962812331,0.03129643543876112,20.0
52,amg,0.9977946297653957,0.9997259205380391,0.3808383105238048,0.970873786407767,0.11353279652908421,0.052534597334718186,
53,raw,0.19079739914884486,0.6804022643180165,0.1667692590933646,0.3106796116504854,,,
53,prediction_magnitude,0.49677676400114434,0.7682341903587279,0.14256206508669478,0.02912621359223301,,,
53,boundary_distance,0.49428842216113533,0.844011890832042,0.18510208918728843,0.27007943512797883,,,
53,ensemble,0.4160819259173163,0.6593930194069342,0.1795611424298479,0.23300970873786409,,,
53,poisson_pcg5,0.9767600225305771,0.9993358843806331,0.2806067747360666,0.9611650485436893,0.11598061919826305,0.1862209169674985,5.0
53,poisson_pcg10,0.9975206418532293,0.9999367508933936,0.2807788785741485,0.9902912621359223,0.03367768859662996,0.06574756647162765,10.0
53,poisson_pcg20,0.9999592750876188,0.9999894584822323,0.2808264073296149,0.9902912621359223,0.004292119020173646,0.008698296350187764,20.0
53,poisson_pcg40,0.9999999776482369,1.0,0.2808280752125161,1.0,4.2002884350221744e-05,0.0001147672056319568,40.0
53,poisson_pcg80,1.0,1.0,0.2808280752125161,1.0,5.6232625625769275e-09,1.3518455980077916e-08,80.0
53,cg20,0.5605764966740576,0.9559364557308961,0.24721464238395738,0.6601941747572816,0.709396434698808,0.3974431324635267,20.0
53,diagonal_pcg20,0.7984754644696372,0.99549877191318,0.27573022299842553,0.883495145631068,0.3939348959901325,0.23920925988899633,20.0
53,amg,0.9988334726593233,0.9995467147359877,0.28067819621731516,0.970873786407767,0.07942188283108186,0.09269008296775672,
54,raw,-0.09197776223088476,0.45394937963167936,0.08574717500179403,0.07766990291262135,,,
54,prediction_magnitude,0.4185804059974251,0.822407050167083,0.2119128764944275,0.4174757281553398,,,
54,boundary_distance,0.32220573081686155,0.6996352634852366,0.13387422719375258,0.16063548102383052,,,
54,ensemble,0.24585195980258923,0.6341355428354575,0.17262440897193196,0.30097087378640774,,,
54,poisson_pcg5,0.9501749360739574,0.9821110443481652,0.2630237360854512,0.8155339805825242,0.26110470999732033,0.1580986390340719,5.0
54,poisson_pcg10,0.9829139211250981,0.9997891696446455,0.2738413830435551,0.970873786407767,0.1002748177749503,0.05455752662449265,10.0
54,poisson_pcg20,0.9998307636256346,1.0,0.2740973130039875,1.0,0.008865359714016972,0.006716219702551199,20.0
54,poisson_pcg40,0.9999997653064873,1.0,0.2740973130039875,1.0,8.988044318548375e-05,0.00010860272876002763,40.0
54,poisson_pcg80,1.0,1.0,0.2740973130039875,1.0,1.7815985398900565e-08,2.171169184091794e-08,80.0
54,cg20,0.5647959842822401,0.8218272666898581,0.20870550641000984,0.4563106796116505,0.6256623453488551,0.2257286320895792,20.0
54,diagonal_pcg20,0.8599889470531433,0.9774306104592939,0.2597657431655457,0.7281553398058253,0.2887188637038742,0.07509709914781115,20.0
54,amg,0.9971037591195192,0.9995888808070587,0.27385927784189323,0.970873786407767,0.09498746279419934,0.07796488153039909,
55,raw,-0.013819011068593089,0.45161970420501146,0.0691258843701183,0.0,,,
55,prediction_magnitude,0.6102842808990773,0.9800343653479228,0.2949849013058841,0.7475728155339806,,,
55,boundary_distance,0.6555573840555915,0.8550594014526212,0.16163241455335353,0.29986760812003527,,,
55,ensemble,0.4515754751984836,0.8762531229246386,0.22692938300382773,0.5242718446601942,,,
55,poisson_pcg5,0.8513588866139762,0.8805540621738718,0.23748055921167305,0.3883495145631068,0.5059671456970375,0.35613040788155637,5.0
55,poisson_pcg10,0.9961970822008439,0.9966161727965592,0.30243517919246815,0.8932038834951457,0.11327430421920666,0.1281954804973052,10.0
55,poisson_pcg20,0.9999222493920319,0.9998524187512519,0.3064190757004586,0.9805825242718447,0.007531604307290267,0.015810164535274014,20.0
55,poisson_pcg40,0.9999997764823687,1.0,0.30644478600213093,1.0,6.5054894127861e-05,0.0002109618503637785,40.0
55,poisson_pcg80,1.0,1.0,0.30644478600213093,1.0,9.564057399184091e-09,2.7831554307397558e-08,80.0
55,cg20,0.42666087010943415,0.6151291863002435,0.17082116273802403,0.1650485436893204,0.7875475458197763,0.4863273803551546,20.0
55,diagonal_pcg20,0.9699025127852084,0.9967742955630752,0.3045773287276625,0.912621359223301,0.11002876676125131,0.0709078474332487,20.0
55,amg,0.994034236195551,0.9987455593856404,0.3057386181155347,0.9320388349514563,0.13888754189899621,0.0872173097500778,
56,raw,0.12349550282526285,0.6205053603617849,0.11451434748310034,0.1650485436893204,,,
56,prediction_magnitude,0.2749332911630069,0.5460822449216238,0.10719935214814497,0.1650485436893204,,,
56,boundary_distance,0.34088931911467957,0.6070385714135121,0.10998325475892502,0.0006619593998234774,,,
56,ensemble,0.16056744420999927,0.5612198644360815,0.11830502719828559,0.1262135922330097,,,
56,poisson_pcg5,0.9072354445318647,0.9606379726553029,0.2833056903419309,0.7378640776699029,0.29424469308628615,0.2129817335155062,5.0
56,poisson_pcg10,0.995470124633431,0.9990090973298336,0.2987038267374288,0.9514563106796117,0.0560768815617297,0.057359882995814626,10.0
56,poisson_pcg20,0.999954793559116,1.0,0.299976693474193,1.0,0.007057850906935883,0.007544238730351709,20.0
56,poisson_pcg40,0.999999798834132,1.0,0.299976693474193,1.0,4.988552964179236e-05,9.055804840842981e-05,40.0
56,poisson_pcg80,1.0,1.0,0.299976693474193,1.0,3.0882293349965724e-09,5.734771617847992e-09,80.0
56,cg20,0.5741085111043559,0.9562737842994634,0.26339295855554173,0.6893203883495146,0.5851713053942049,0.3120732270598358,20.0
56,diagonal_pcg20,0.6746085535727057,0.9927896018468739,0.29199590970988554,0.8446601941747572,0.40683819024059065,0.14710967698621982,20.0
56,amg,0.9977222882840997,0.9998313357157164,0.29996335187612116,0.9902912621359223,0.06779259109801432,0.07050212212357235,
57,raw,0.11895435099420641,0.5494660721250646,0.1311704615096161,0.17475728155339806,,,
57,prediction_magnitude,0.6400606515091909,0.9056217914255295,0.19733221182727945,0.4077669902912621,,,
57,boundary_distance,0.5497064855522964,0.8471321800912895,0.16710855653609558,0.3172992056487202,,,
57,ensemble,0.4539157830269651,0.7795346974057324,0.1751484134133201,0.3106796116504854,,,
57,poisson_pcg5,0.8917608942493384,0.9930636813088348,0.28082080726818776,0.8640776699029126,0.3477566271539682,0.23508722798894954,5.0
57,poisson_pcg10,0.990803501180173,0.998524187512518,0.2858286812279675,0.941747572815534,0.06486799354608619,0.07483932334133153,10.0
57,poisson_pcg20,0.9998817703490451,0.9999894584822323,0.28661640967139407,0.9902912621359223,0.007397778243341046,0.009712795851094887,20.0
57,poisson_pcg40,0.999999798834132,1.0,0.286634373554678,1.0,6.111384119168316e-05,0.00010971216245205984,40.0
57,poisson_pcg80,1.0,1.0,0.286634373554678,1.0,3.4727013390519224e-09,6.113714147498886e-09,80.0
57,cg20,0.3161530827551677,0.7915520276609426,0.15219665082357184,0.3300970873786408,0.8145491299284284,0.24422463489600918,20.0
57,diagonal_pcg20,0.546602174379515,0.9614285864878825,0.23592163772144506,0.6601941747572816,0.594835327417851,0.13995301942516664,20.0
57,amg,0.9971610802160074,0.9999894584822323,0.28656647770807636,0.9902912621359223,0.09363755503119374,0.08838955404043472,
58,raw,0.1986549603032687,0.5370165396413775,0.14442565832198387,0.05825242718446602,,,
58,prediction_magnitude,0.873135963539804,0.8894511031698344,0.16736964083088382,0.33980582524271846,,,
58,boundary_distance,0.7971777734202602,0.8864309583293802,0.18244012321107453,0.4474845542806708,,,
58,ensemble,0.6165422940061511,0.7240441478764112,0.15076072607190535,0.13592233009708737,,,
58,poisson_pcg5,0.9862294699055861,0.9965002161011143,0.1991048657684586,0.912621359223301,0.18995111527162464,0.27257379111170404,5.0
58,poisson_pcg10,0.9988577019705314,0.9998840433045549,0.19976444343404148,0.9902912621359223,0.02862198913258502,0.08102958084067319,10.0
58,poisson_pcg20,0.9999833591123667,1.0,0.19976652744643392,1.0,0.002647043520520579,0.010021961001485696,20.0
58,poisson_pcg40,0.9999999664723552,1.0,0.19976652744643392,1.0,2.5813408292705267e-05,0.00013839429670317466,40.0
58,poisson_pcg80,1.0,1.0,0.19976652744643392,1.0,2.65184120886105e-09,1.574549159798979e-08,80.0
58,cg20,0.44508921706244187,0.8730695845587848,0.15526033440096323,0.39805825242718446,0.924142482035299,0.5969371491190143,20.0
58,diagonal_pcg20,0.8271295195265002,0.9282438885550741,0.18486048139545697,0.47572815533980584,0.5736562198708003,0.42126999034624835,20.0
58,amg,0.9994081700164509,0.9979654870708284,0.1994949051094651,0.9223300970873787,0.06948729504449355,0.09733105727817194,
59,raw,0.1561562902331736,0.6040816756796643,0.14789809539120813,0.22330097087378642,,,
59,prediction_magnitude,0.7557468394606965,0.9540706070860082,0.2645661850553002,0.6019417475728155,,,
59,boundary_distance,0.6940689703766124,0.817447266057367,0.21727385198727214,0.308252427184466,,,
59,ensemble,0.3464160959516486,0.6232566964991619,0.1441948986721903,0.1553398058252427,,,
59,poisson_pcg5,0.9862619134897361,0.9957623098573732,0.30807456585014437,0.8932038834951457,0.11377260950595815,0.14945478160677286,5.0
59,poisson_pcg10,0.9977040380695227,0.99953617321822,0.3105911031655263,0.9611650485436893,0.02699468236841681,0.043758494168231625,10.0
59,poisson_pcg20,0.999884173163579,1.0,0.31095906353589897,1.0,0.0028093146335157106,0.004878375283428203,20.0
59,poisson_pcg40,0.9999998100100135,1.0,0.31095906353589897,1.0,3.0817731230589154e-05,7.168877381054031e-05,40.0
59,poisson_pcg80,1.0,1.0,0.31095906353589897,1.0,5.274470343797236e-09,1.3034325025852179e-08,80.0
59,cg20,0.4409762914848723,0.8637825074054162,0.2189615796295886,0.5533980582524272,0.8101979825532194,0.4036049880088381,20.0
59,diagonal_pcg20,0.5255060774443887,0.9798446180281036,0.2710325754380797,0.6893203883495146,0.6005312641767481,0.2757268041185512,20.0
59,amg,0.998889027966526,0.9999262093756259,0.31067388735414947,0.9805825242718447,0.12127602097842916,0.10567271879337803,
60,raw,0.20879945327587437,0.6744779313325533,0.14664988842559393,0.2621359223300971,,,
60,prediction_magnitude,0.38540955135541094,0.8097888533991124,0.15150021292321103,0.3592233009708738,,,
60,boundary_distance,0.39378034631694014,0.7863287056070333,0.15655836147555302,0.32436010591350395,,,
60,ensemble,0.3685467218904227,0.7815059612282976,0.18128278232425765,0.36893203883495146,,,
60,poisson_pcg5,0.9470704102889635,0.9770616573374235,0.24946893023482225,0.9029126213592233,0.17720735486827838,0.1704422763900183,5.0
60,poisson_pcg10,0.9911298369215364,0.9925893130092871,0.25084565119417107,0.970873786407767,0.08050875130828139,0.05636651991508133,10.0
60,poisson_pcg20,0.9999453164115585,1.0,0.2518608358577665,1.0,0.006007283224948361,0.006927019465736434,20.0
60,poisson_pcg40,0.9999998435376583,1.0,0.2518608358577665,1.0,5.8668947510357515e-05,8.713386065053681e-05,40.0
60,poisson_pcg80,1.0,1.0,0.2518608358577665,1.0,3.984940472763356e-09,7.103487312670498e-09,80.0
60,cg20,0.6372615513911736,0.8736599095537776,0.20893861448951692,0.44660194174757284,0.5547693256119475,0.24494741886456242,20.0
60,diagonal_pcg20,0.7357693253343822,0.893151175906307,0.20321581463168115,0.33980582524271846,0.45823932236476234,0.12726287477812218,20.0
60,amg,0.991376309813318,0.9970799995783393,0.2507327963041472,0.9223300970873787,0.14541478554836595,0.09891442899918602,
61,raw,0.22550977666118302,0.7318975786133688,0.16316856098998356,0.30097087378640774,,,
61,prediction_magnitude,0.27122796116157644,0.5173460674867968,0.06930257596691786,0.0,,,
61,boundary_distance,0.267796632894175,0.5129239007832348,0.09709686131640556,0.031774051191526924,,,
61,ensemble,0.32164334632715824,0.5721408768434479,0.1192129761956534,0.07766990291262135,,,
61,poisson_pcg5,0.9336510599206065,0.9917038255167979,0.2855586219063521,0.8446601941747572,0.18593808186987532,0.14100121472260183,5.0
61,poisson_pcg10,0.9945887387347112,0.9998840433045549,0.29126795476652795,0.9805825242718447,0.043723824479716185,0.04103633605542648,10.0
61,poisson_pcg20,0.9998946784922393,1.0,0.2913505716176763,1.0,0.005695107024156709,0.00587162422335749,20.0
61,poisson_pcg40,0.9999997541306056,1.0,0.2913505716176763,1.0,5.569906670974774e-05,7.400233503896917e-05,40.0
61,poisson_pcg80,1.0,1.0,0.2913505716176763,1.0,7.0317865646630365e-09,1.0921032859572803e-08,80.0
61,cg20,0.7936954616980186,0.9867598536837334,0.28651865788800335,0.8446601941747572,0.34300415822557173,0.23710732965468392,20.0
61,diagonal_pcg20,0.9080320054895928,0.9938015875525759,0.2808922727803211,0.8446601941747572,0.22011258429541877,0.08611064542856334,20.0
61,amg,0.990410221908304,0.9974489527002097,0.2891684484724134,0.8932038834951457,0.1164537315817533,0.09327682975313539,
62,raw,-0.3112171764358772,0.2262947619198212,0.04760854701363648,0.0,,,
62,prediction_magnitude,0.5846631254023316,0.982585412647713,0.33581128057681425,0.7864077669902912,,,
62,boundary_distance,0.32744012626433294,0.8515174514826644,0.19905868588736192,0.3859223300970874,,,
62,ensemble,0.45465482172233734,0.7827604018426573,0.23597714335862585,0.4077669902912621,,,
62,poisson_pcg5,0.983339196945855,0.9912294572172501,0.3501294665252415,0.8155339805825242,0.2944971112293942,0.19432896663722096,5.0
62,poisson_pcg10,0.99882193914956,0.999609963842594,0.3642649115559332,0.9611650485436893,0.069724986473388,0.059248563803982315,10.0
62,poisson_pcg20,0.9999864995350832,1.0,0.36482399696630896,1.0,0.006084084467555738,0.007097911738377485,20.0
62,poisson_pcg40,0.9999999329447105,1.0,0.36482399696630896,1.0,5.798694265421034e-05,0.00011343249505385946,40.0
62,poisson_pcg80,1.0,1.0,0.36482399696630896,1.0,1.0580673235217331e-08,2.563512185772748e-08,80.0
62,cg20,0.39587224402760884,0.6015306283798741,0.13702345622216802,0.07766990291262135,0.8471820998339554,0.34732333009565575,20.0
62,diagonal_pcg20,0.97287803536943,0.9991566785785817,0.3638049992921819,0.9611650485436893,0.10524582740958659,0.06852255217511723,20.0
62,amg,0.9964801225770687,0.9998735017867872,0.364657419979702,0.9805825242718447,0.08246853469030595,0.06075565271311436,
63,raw,-0.27689976575352265,0.2810579467231692,0.04153065325133062,0.009708737864077669,,,
63,prediction_magnitude,0.707615670374079,0.9907023813288637,0.34837830255983526,0.8349514563106796,,,
63,boundary_distance,0.4805265137434757,0.8353256801914339,0.14816860009128166,0.22285966460723744,,,
63,ensemble,0.5327308490093698,0.8145325363945901,0.20753556181427157,0.23300970873786409,,,
63,poisson_pcg5,0.9879404861955509,0.9960047647660311,0.3533394485375773,0.9029126213592233,0.1791399930448411,0.201204683982569,5.0
63,poisson_pcg10,0.9992962882662182,0.9998102526801809,0.35692440658542746,0.9805825242718447,0.033576658357911314,0.06151884667776359,10.0
63,poisson_pcg20,0.9999833144088405,1.0,0.35708587180809875,1.0,0.00290471116708689,0.006653430259752401,20.0
63,poisson_pcg40,0.9999999888241183,1.0,0.35708587180809875,1.0,2.270176702232873e-05,7.055480998314532e-05,40.0
63,poisson_pcg80,1.0,1.0,0.35708587180809875,1.0,2.0112737600060347e-09,6.969329759385776e-09,80.0
63,cg20,0.47925085830770325,0.6954766347258678,0.24014994487475508,0.4174757281553398,0.7837996645696252,0.49875728061708186,20.0
63,diagonal_pcg20,0.9577695063836634,0.9984820214414472,0.3553924409940442,0.9320388349514563,0.1148755585713316,0.08768837032858719,20.0
63,amg,0.9968802861919747,0.99976808660911,0.356945250936799,0.9805825242718447,0.11006823823853976,0.09151942374293898,
64,raw,-0.0685363618482226,0.5072051273942422,0.07001993943589913,0.019417475728155338,,,
64,prediction_magnitude,0.5465672832773049,0.870887490380865,0.15533967814248725,0.2815533980582524,,,
64,boundary_distance,0.5099616294566257,0.8686368763374551,0.22895367535004044,0.7301412180052959,,,
64,ensemble,0.3788654915599742,0.854832758820615,0.16802049984342654,0.4368932038834951,,,
64,poisson_pcg5,0.9270899904334453,0.939576020155382,0.23649743853407243,0.7766990291262136,0.27779799716390835,0.24353203639587515,5.0
64,poisson_pcg10,0.9945103063979686,0.9949927790603291,0.24882007200394943,0.883495145631068,0.09163308715391744,0.07938078616212392,10.0
64,poisson_pcg20,0.9999531507045274,0.9999789169644645,0.25146519677651696,0.9902912621359223,0.008280608568601097,0.009177767672536018,20.0
64,poisson_pcg40,0.9999998658894214,1.0,0.25146772542487694,1.0,6.760413769205228e-05,0.0001058773940655372,40.0
64,poisson_pcg80,1.0,1.0,0.25146772542487694,1.0,4.744822484803989e-09,8.82278293052892e-09,80.0
64,cg20,0.3587242172412559,0.739529637477204,0.14413196962718391,0.13592233009708737,0.723857624208581,0.2961604264095651,20.0
64,diagonal_pcg20,0.8398919515771404,0.9779260617943771,0.23866414165595867,0.7281553398058253,0.3355016451792653,0.12237133009243725,20.0
