sample,iterations,resolved_fraction,certified_high_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,relative_l2_correction_error,max_bound_excess_over_error_scale,false_high,false_low,bound_violations
54,20,0.0,0.0,0,0,4.4315168370952955,0.01372960931182379,0.0,0,0,0
54,40,1.0,1.0,103,921,0.0006078913971416499,5.057084683341961e-06,0.0,0,0,0
54,80,1.0,1.0,103,921,3.044270602840833e-11,1.0559108674102442e-13,0.0,0,0,0
55,5,0.0,0.0,0,0,43.57151193097912,0.6888815671969544,0.0,0,0,0
55,10,0.0,0.0,0,0,121.8396449181916,0.2560037448109917,0.0,0,0,0
55,20,0.0107421875,0.10679611650485436,11,0,1.385587837607449,0.01646051116438649,0.0,0,0,0
55,40,1.0,1.0,103,921,0.002850274632322927,3.56657696625229e-06,0.0,0,0,0
55,80,1.0,1.0,103,921,2.2022376433330989e-10,1.339132035095246e-12,0.0,0,0,0
56,5,0.0,0.0,0,0,32.66994556565622,0.8961192170423411,0.0,0,0,0
56,10,0.0,0.0,0,0,4.198997739210601,0.0810165630614774,0.0,0,0,0
56,20,0.9501953125,0.7281553398058253,75,898,0.06632033042861776,0.0011398467501945236,0.0,0,0,0
56,40,1.0,1.0,103,921,1.3403441452288192e-06,2.7056467979224235e-08,0.0,0,0,0
56,80,1.0,1.0,103,921,4.69580417059464e-12,2.5132150119734588e-12,5.137734826166084e-13,0,0,0
57,5,0.0,0.0,0,0,18.112018184858048,0.9575446596082386,0.0,0,0,0
57,10,0.0,0.0,0,0,4.8551688159565085,0.14149461528127233,0.0,0,0,0
57,20,0.79296875,0.2621359223300971,27,785,0.3251828398306737,0.0017178280108777525,0.0,0,0,0
57,40,1.0,1.0,103,921,0.00021079210795634185,1.572511427873945e-07,0.0,0,0,0
57,80,1.0,1.0,103,921,6.281335426606176e-12,3.7306980681596375e-12,1.213020613711133e-12,0,0,0
58,5,0.0,0.0,0,0,39.614794636240504,0.8699536403348698,0.0,0,0,0
58,10,0.0,0.0,0,0,9.398908380164608,0.17364529242815632,0.0,0,0,0
58,20,0.904296875,0.5631067961165048,58,868,0.13586319298991248,0.0041594822495313,0.0,0,0,0
58,40,1.0,1.0,103,921,2.7240710423559024e-05,3.587269115102741e-07,0.0,0,0,0
58,80,1.0,1.0,103,921,9.125084851760342e-12,2.351352679075664e-12,0.0,0,0,0
59,5,0.0,0.0,0,0,59.43536072088139,0.9017819840217736,0.0,0,0,0
59,10,0.0,0.0,0,0,77.71139721219843,0.27627903034402956,0.0,0,0,0
59,20,0.0,0.0,0,0,2.0803737909402993,0.014667636637594787,0.0,0,0,0
59,40,0.9970703125,0.9805825242718447,101,920,0.006313768872927876,2.6860731080808735e-05,0.0,0,0,0
59,80,1.0,1.0,103,921,3.650594551070341e-09,9.714681293784452e-12,0.0,0,0,0
60,5,0.0,0.0,0,0,36.69767979911298,0.9490314609315715,0.0,0,0,0
60,10,0.0,0.0,0,0,31.516423046564547,0.8413749742208423,0.0,0,0,0
60,20,0.7568359375,0.009708737864077669,1,774,0.4880387873812172,0.013478081048953197,0.0,0,0,0
60,40,1.0,1.0,103,921,0.0002726220817474631,6.346694562323483e-06,0.0,0,0,0
60,80,1.0,1.0,103,921,1.733274933154839e-11,7.740104873481999e-13,0.0,0,0,0
61,5,0.0,0.0,0,0,113.6478724874698,0.24391302121547276,0.0,0,0,0
61,10,0.0,0.0,0,0,31.40158309101329,0.16230840048596332,0.0,0,0,0
61,20,0.9375,0.6990291262135923,72,888,0.2923205248834246,0.003201480469246823,0.0,0,0,0
61,40,1.0,1.0,103,921,7.73136404516068e-05,8.225739842641799e-07,0.0,0,0,0
61,80,1.0,1.0,103,921,8.540241217421883e-12,1.593481934369357e-14,0.0,0,0,0
62,5,0.0,0.0,0,0,164.47285812958694,0.6741186239344782,0.0,0,0,0
62,10,0.0,0.0,0,0,165.30503986342416,0.4745184455294107,0.0,0,0,0
62,20,0.00390625,0.038834951456310676,4,0,1.4237129855793587,0.012576187326072264,0.0,0,0,0
62,40,0.998046875,0.9902912621359223,102,920,0.003303100538830224,3.241475501934079e-06,0.0,0,0,0
62,80,1.0,1.0,103,921,8.639018622456668e-11,1.7581776888891288e-12,0.0,0,0,0
63,5,0.0,0.0,0,0,22.748809961428886,0.571826698600566,0.0,0,0,0
63,10,0.0,0.0,0,0,4.994787899264554,0.1354615582643576,0.0,0,0,0
63,20,0.927734375,0.7572815533980582,78,872,0.18215873989041984,0.0013014709651353621,0.0,0,0,0
63,40,1.0,1.0,103,921,1.6594840514626307e-05,2.375828963244418e-07,0.0,0,0,0
63,80,1.0,1.0,103,921,7.395381621225118e-12,4.2977606602246725e-12,1.1814108642271909e-12,0,0,0
64,5,0.0,0.0,0,0,50.301111725379926,0.9085300815834718,0.0,0,0,0
64,10,0.0,0.0,0,0,46.63521490534786,0.18151020026415898,0.0,0,0,0
64,20,0.0,0.0,0,0,3.313281483768721,0.0098395697966245,0.0,0,0,0
64,40,1.0,1.0,103,921,0.00038310975002408393,1.969761040173948e-06,0.0,0,0,0
64,80,1.0,1.0,103,921,5.095785515619517e-12,5.6251818142350444e-14,0.0,0,0,0
65,5,0.0,0.0,0,0,48.08774609041564,0.8803446173289822,0.0,0,0,0
65,10,0.0,0.0,0,0,139.6892039462376,0.21332238377132243,0.0,0,0,0
65,20,0.017578125,0.17475728155339806,18,0,1.6531279962990582,0.01702704149632522,0.0,0,0,0
65,40,1.0,1.0,103,921,0.0007412355394269025,1.4250691427872259e-05,0.0,0,0,0
65,80,1.0,1.0,103,921,2.881218573171699e-10,7.830015392972919e-13,0.0,0,0,0
66,5,0.0,0.0,0,0,20.244205742486148,1.073875048874223,0.0,0,0,0
66,10,0.0,0.0,0,0,5.564242233320754,0.2332382937986819,0.0,0,0,0
66,20,0.9111328125,0.6116504854368932,63,870,0.10162459603858759,0.0021963488661817594,0.0,0,0,0
66,40,0.9970703125,0.9805825242718447,101,920,0.00011175312670235119,6.565927654449423e-08,0.0,0,0,0
66,80,1.0,1.0,103,921,4.739099535249069e-12,7.448753671701796e-12,3.116381693911825e-12,0,0,0
67,5,0.0,0.0,0,0,23.744829879377967,0.9109219659489689,0.0,0,0,0
67,10,0.0,0.0,0,0,74.44913129555017,0.38490069919778397,0.0,0,0,0
67,20,0.6787109375,0.0970873786407767,10,685,0.5866526749447153,0.009755118349121891,0.0,0,0,0
67,40,0.9970703125,0.9902912621359223,102,919,0.006062396286881917,5.487178415382744e-06,0.0,0,0,0
