sample,iterations,resolved_fraction,certified_high_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,relative_l2_correction_error,max_bound_excess_over_error_scale,false_high,false_low,bound_violations
104,80,1.0,1.0,103,921,1.1310962696344953e-13,3.3753708079531625e-13,2.3249311458419553e-13,0,0,0
105,5,0.0,0.0,0,0,1.965232004129254,0.033185736477224045,0.0,0,0,0
105,10,0.94140625,0.7475728155339806,77,887,0.05599346397391861,0.0007761908053682794,0.0,0,0,0
105,20,1.0,1.0,103,921,3.558177919533382e-05,4.856169256731145e-07,0.0,0,0,0
105,40,1.0,1.0,103,921,2.13242076625842e-12,1.1485453857433094e-13,0.0,0,0,0
105,80,1.0,1.0,103,921,1.0559257877353674e-13,1.0153873368660498e-13,4.3111072448046515e-14,0,0,0
106,5,0.0,0.0,0,0,2.3248607182275336,0.029819601264917842,0.0,0,0,0
106,10,0.9931640625,0.9805825242718447,101,916,0.01683750545919526,0.00025092091610536953,0.0,0,0,0
106,20,1.0,1.0,103,921,1.9678456801701153e-06,2.653931342730294e-08,0.0,0,0,0
106,40,1.0,1.0,103,921,1.2010012942395501e-13,3.343284216824387e-13,2.386068887684483e-13,0,0,0
106,80,1.0,1.0,103,921,1.2010012942395501e-13,3.343284216824387e-13,2.386068887684483e-13,0,0,0
107,5,0.0,0.0,0,0,2.1368340424188768,0.04859502113396972,0.0,0,0,0
107,10,0.96875,0.8252427184466019,85,907,0.053551550582602275,0.0009486853195307896,0.0,0,0,0
107,20,1.0,1.0,103,921,8.912140700739632e-06,1.2463748067147984e-07,0.0,0,0,0
107,40,1.0,1.0,103,921,1.6550907166750226e-13,1.2578751912868143e-13,5.69119708755327e-14,0,0,0
107,80,1.0,1.0,103,921,1.6550907166750226e-13,1.2578751912868143e-13,5.69119708755327e-14,0,0,0
108,5,0.0,0.0,0,0,1.8997091460292577,0.052809745386156105,0.0,0,0,0
108,10,0.9580078125,0.8446601941747572,87,894,0.054218098237326824,0.0011204870463109435,0.0,0,0,0
108,20,1.0,1.0,103,921,1.7814442471933726e-05,1.9713489809477007e-07,0.0,0,0,0
108,40,1.0,1.0,103,921,7.1179203115868e-13,2.334565128382948e-13,0.0,0,0,0
108,80,1.0,1.0,103,921,1.51909345579264e-13,2.371821871797948e-13,1.1584021861698885e-13,0,0,0
109,5,0.0,0.0,0,0,2.0267416504201847,0.04593737535585009,0.0,0,0,0
109,10,0.9873046875,0.9514563106796117,98,913,0.042385962249532026,0.0009744174000376245,0.0,0,0,0
109,20,1.0,1.0,103,921,4.708940750029542e-06,3.4575968557763554e-08,0.0,0,0,0
109,40,1.0,1.0,103,921,1.7721757048692294e-13,9.440921842082657e-14,1.5701589133871428e-14,0,0,0
109,80,1.0,1.0,103,921,1.7721757048692294e-13,9.440921842082657e-14,1.5701589133871428e-14,0,0,0
110,5,0.0,0.0,0,0,3.1645151732536223,0.08468920235957071,0.0,0,0,0
110,10,0.96875,0.8932038834951457,92,900,0.06564516601467735,0.0018986711968469075,0.0,0,0,0
110,20,1.0,1.0,103,921,2.0961320958181675e-05,3.320688841241867e-07,0.0,0,0,0
110,40,1.0,1.0,103,921,5.774411112336056e-13,8.691292906415124e-14,0.0,0,0,0
110,80,1.0,1.0,103,921,1.6342964280576913e-13,8.627014757486811e-14,3.202963457475378e-14,0,0,0
111,5,0.0,0.0,0,0,1.9244500308978438,0.040105080965411405,0.0,0,0,0
111,10,0.955078125,0.7961165048543689,82,896,0.06648512542337341,0.001043653100711561,0.0,0,0,0
111,20,1.0,1.0,103,921,4.3779893137362064e-05,8.40764431988661e-07,0.0,0,0,0
111,40,1.0,1.0,103,921,3.3707068256062823e-12,6.996976140688724e-14,0.0,0,0,0
111,80,1.0,1.0,103,921,1.2640469304080713e-13,5.290342748588193e-14,6.543931778504095e-15,0,0,0
112,5,0.0,0.0,0,0,2.0001046331505874,0.07270045669128529,0.0,0,0,0
112,10,0.9833984375,0.9029126213592233,93,914,0.028410151792620044,0.0006542430565935356,0.0,0,0,0
112,20,1.0,1.0,103,921,9.67002033073954e-06,1.4742403187694355e-07,0.0,0,0,0
112,40,1.0,1.0,103,921,9.578898261661693e-14,3.0781847885636723e-13,1.1134610060315065e-13,0,0,0
112,80,1.0,1.0,103,921,9.578898261661693e-14,3.0781847885636723e-13,1.1134610060315065e-13,0,0,0
113,5,0.0,0.0,0,0,2.8265700549850457,0.055193255976912894,0.0,0,0,0
113,10,0.951171875,0.7572815533980582,78,896,0.09314126386722386,0.0015121041748536119,0.0,0,0,0
113,20,1.0,1.0,103,921,5.318877884743258e-05,1.1530034623109997e-06,0.0,0,0,0
113,40,1.0,1.0,103,921,4.733613955267592e-12,8.120354161640913e-14,0.0,0,0,0
113,80,1.0,1.0,103,921,1.5177774957922099e-13,1.429542651371933e-13,5.2514993709799655e-14,0,0,0
114,5,0.0,0.0,0,0,2.5655557316935393,0.056732792906770094,0.0,0,0,0
114,10,0.9609375,0.8543689320388349,88,896,0.05958743708253682,0.001945201521846231,0.0,0,0,0
114,20,1.0,1.0,103,921,1.8732044892019172e-05,2.2845079689084373e-07,0.0,0,0,0
114,40,1.0,1.0,103,921,7.468068670192831e-13,1.7307410740920708e-13,0.0,0,0,0
114,80,1.0,1.0,103,921,1.9108477673545455e-13,1.7304617372306517e-13,5.2936814773246217e-14,0,0,0
115,5,0.0,0.0,0,0,2.762567466608742,0.061788236367975466,0.0,0,0,0
115,10,0.9619140625,0.8155339805825242,84,901,0.060037352607425425,0.001195847257771843,0.0,0,0,0
115,20,1.0,1.0,103,921,1.854337188778807e-05,5.408663661530483e-07,0.0,0,0,0
115,40,1.0,1.0,103,921,1.4947136196625782e-12,1.9728148433072475e-13,0.0,0,0,0
115,80,1.0,1.0,103,921,1.7769646185841548e-13,1.9696071785262658e-13,1.7670973319855718e-13,0,0,0
116,5,0.0009765625,0.009708737864077669,1,0,1.863093266041762,0.05387406585094717,0.0,0,0,0
116,10,0.990234375,0.9805825242718447,101,913,0.018456863108392885,0.000281028678238711,0.0,0,0,0
116,20,1.0,1.0,103,921,3.3466596310897536e-06,6.192695328697149e-08,0.0,0,0,0
116,40,1.0,1.0,103,921,1.0974478464355902e-13,1.0926360139915609e-13,4.343595551598673e-14,0,0,0
116,80,1.0,1.0,103,921,1.0974478464355902e-13,1.0926360139915609e-13,4.343595551598673e-14,0,0,0
117,5,0.0,0.0,0,0,3.53116046326835,0.0700267790425335,0.0,0,0,0
117,10,0.94921875,0.8252427184466019,85,887,0.08712506241536971,0.00231804889049253,0.0,0,0,0
117,20,1.0,1.0,103,921,4.279335985704446e-05,1.0123608515538147e-06,0.0,0,0,0
117,40,1.0,1.0,103,921,1.0502873769243513e-12,1.7115107210744928e-13,0.0,0,0,0
